조회연도,대학명,대학코드,전형명,구분,모집단위,모집인원_최초,모집인원_이월,모집인원_총,경쟁률,충원인원,환산점수_50,환산점수_70,환산등급_50,환산등급_70
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,디지털금융학과,2,0,2,10.5,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,위성정보융합공학전공,4,0,4,7.5,3,0,0,4.05,4.16
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,스마트모빌리티공학과,4,0,4,8.75,1,0,0,4.04,4.17
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,데이터정보과학부,5,0,5,9.6,10,0,0,3.65,3.85
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,"사회계열(법학과,중국학과,정치외교학과)",3,0,3,17.67,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,융합소재공학부,9,0,9,11,12,0,0,4.09,4.15
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,미디어커뮤니케이션학부,5,0,5,17.6,1,0,0,3.37,3.59
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,소방공학과,3,0,3,22.33,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,의공학전공,4,0,4,8.5,3,0,0,3.72,4.1
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,수산생명과학부,6,0,6,14.5,2,0,0,3.86,4.06
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,수산생명의학과,3,0,3,17.67,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,미생물학과,4,0,4,22.5,8,0,0,3.56,3.64
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,생물공학과,4,0,4,11.25,6,0,0,3.22,3.29
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,화학공학과,5,0,5,12.8,13,0,0,3.21,3.29
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,환경지질과학전공,4,0,4,14.25,1,0,0,4.1,4.24
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,생태공학전공,3,0,3,14.33,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,식품과학부,6,0,6,31.67,6,0,0,3.73,3.81
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,응용수학과,3,0,3,11.67,4,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,컴퓨터공학전공,10,0,10,13.1,17,0,0,3.3,3.34
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,전자정보통신공학부,10,0,10,7.6,2,0,0,3.44,3.52
2027,국립순천대학교[본교],20,학생부종합(특성화고교졸업자전형),수시,건축학부,2,0,2,3.5,1,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(특성화고교졸업자전형),수시,생명산업과학분야,9,0,9,4.78,28,0,0,4.21,4.45
2027,국립순천대학교[본교],20,학생부종합(특성화고교졸업자전형),수시,사회과학분야,1,0,1,9,3,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(특성화고교졸업자전형),수시,인문분야,1,0,1,4,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(특성화고교졸업자전형),수시,예체능분야,2,0,2,6,4,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(특성화고교졸업자전형),수시,공학분야,8,0,8,5.75,37,0,0,3.69,4.22
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,바이오식품기계공학부(바이오시스템기계공학전공),6,0,6,1.83,4,"미제출 사유 : 등록인원 3명 이하, 추가 안내자료 참고",,,
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,생명산업과학분야,32,0,32,3.22,15,0,0,5.48,5.86
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,사회과학분야,51,0,51,2.98,27,0,0,6,6.41
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,인문분야,13,0,13,2.31,8,0,0,6.01,7.25
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,예체능분야,50,0,50,3.94,41,0,0,5.05,5.62
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,공학분야,52,0,52,2.46,26,0,0,5.92,6.38
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,건축학부,4,0,4,9,1,0,0,4.71,4.71
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,간호학과,9,0,9,16,3,0,0,3.61,3.7
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,약학과,1,0,1,17,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,식품영양학과,7,0,7,9,1,0,0,4.74,4.97
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,자유전공학부(인문사회?자연),33,0,33,3.7,58,0,0,5.66,5.98
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,국어교육과,5,0,5,7.6,3,0,0,3.54,3.88
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,영어교육과,6,0,6,3.33,5,0,0,4.45,4.72
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,사회교육과,3,0,3,19.33,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,컴퓨터교육과,3,0,3,5.67,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,농업교육과,13,0,13,3.69,4,0,0,2.68,4.88
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,물리교육과,6,0,6,2,2,"미제출 사유 : 등록인원 3명 이하, 추가 안내자료 참고",,,
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,수학교육과,10,0,10,3.5,5,0,0,4.16,4.41
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,화학교육과,5,0,5,2.4,0,0,0,3.61,3.88
2027,국립순천대학교[본교],20,학생부종합(일반학생전형),수시,환경교육과,4,0,4,3.75,4,0,0,5.19,5.19
2027,국립순천대학교[본교],20,학생부종합(사회다양성전형Ⅰ),수시,생명산업과학분야,2,0,2,1.5,1,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(사회다양성전형Ⅰ),수시,사회과학분야,2,0,2,4.5,1,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(사회다양성전형Ⅰ),수시,공학분야,5,0,5,1.2,1,"미제출 사유 : 등록인원 3명 이하, 추가 안내자료 참고",,,
2027,국립순천대학교[본교],20,학생부종합(사회다양성전형Ⅰ),수시,간호학과,1,0,1,9,2,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(사회다양성전형Ⅰ),수시,자유전공학부(인문사회?자연),1,0,1,4,2,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(사회다양성전형Ⅰ),수시,환경교육과,1,0,1,2,1,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(사회다양성전형Ⅱ),수시,생명산업과학분야,1,0,1,9,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(사회다양성전형Ⅱ),수시,사회과학분야,2,0,2,4,2,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(사회다양성전형Ⅱ),수시,환경교육과,1,0,1,3,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(사회다양성전형Ⅱ),수시,자유전공학부(인문사회?자연),1,0,1,5,3,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(사회다양성전형Ⅱ),수시,공학분야,2,0,2,5.5,1,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(기초생활등전형),수시,건축학부,1,0,1,3,1,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(기초생활등전형),수시,생명산업과학분야,3,0,3,2.33,4,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(기초생활등전형),수시,사회과학분야,2,0,2,7,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(기초생활등전형),수시,인문분야,3,0,3,2.33,3,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(기초생활등전형),수시,예체능분야,1,0,1,7,3,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(기초생활등전형),수시,공학분야,3,0,3,3,6,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(기초생활등전형),수시,약학과,2,0,2,15.5,6,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,건축학부,2,0,2,3.5,3,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,생명산업과학분야,15,0,15,2.73,26,0,0,6.05,6.22
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,사회과학분야,8,0,8,2.13,3,0,0,5,5.09
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,인문분야,1,0,1,3,2,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,예체능분야,3,0,3,7.33,3,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,공학분야,5,0,5,2.2,1,"미제출 사유 : 등록인원 3명 이하, 추가 안내자료 참고",,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,바이오식품기계공학부(바이오시스템기계공학전공),2,0,2,0,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,약학과,3,0,3,15,3,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,국어교육과,1,0,1,5,1,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,영어교육과,1,0,1,2,1,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,사회교육과,2,0,2,5,2,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,농업교육과,1,0,1,3,1,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,물리교육과,1,0,1,1,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,수학교육과,1,0,1,2,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,화학교육과,1,0,1,0,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립순천대학교[본교],20,학생부종합(농어촌학생전형),수시,환경교육과,1,0,1,2,0,미제출 사유 : 3명이하 모집단위 미제출,,,
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,독어독문학과,4,0,4,3.75,2,0,0,5.38,6.14
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,영어영문학과,4,0,4,4.5,1,0,0,4.57,6.27
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,철학과,6,0,6,4.5,1,0,0,5.42,5.61
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,중국학과,10,0,10,5.1,4,0,0,4.85,5.55
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,특수교육과,5,0,5,5.2,1,0,0,3.87,3.9
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,유아교육과,7,0,7,5.86,4,0,0,4.26,4.27
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,행정학과,5,0,5,6.8,0,0,0,4,4.19
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,미디어커뮤니케이션학과,4,0,4,18.25,6,0,0,3.81,3.81
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,불어불문학과,5,0,5,3.8,4,0,0,5.54,5.94
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,첨단소재융합공학과,3,0,3,5,2,미제출 사유 : 3명 이하 등록(개인정보),,,
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,지능로봇융합공학과,5,0,5,3.6,1,0,0,4.87,5.31
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,우주항공공학부,4,0,4,12.75,1,0,0,3.35,3.45
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,일어일문학과,7,0,7,7,4,0,0,3.92,3.96
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,국어국문학과,5,0,5,3.6,3,0,0,4.93,5.03
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,사학과,5,0,5,8.6,0,0,0,4.38,4.53
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,사회학과,5,0,5,4.2,6,0,0,5.06,5.33
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,재료금속공학과,2,0,2,5,2,미제출 사유 : 3명 이하 등록(개인정보),,,
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,의류학과,5,0,5,6.8,4,0,0,5,5.33
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,식품영양학과,5,0,5,7.4,3,0,0,4.93,5.04
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,간호학과,7,0,7,17.57,6,0,0,3.2,3.31
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,스마트그린공학부 환경에너지공학전공,5,0,5,10.4,2,0,0,4.9,5.16
2027,국립창원대학교[본교],28,학생부종합(계열적합인재전형),수시,기계공학부 스마트제조융합전공,8,0,8,6.88,4,0,0,4.14,4.31
